customer_unique_id,recency,R,frequency,F,monetary,M,score,RFM_level
086230886f279f9160a8d29bd66dd431,141,3,4,2,516.0,2,7,Ótimo
086915b3227ea3589f54682693a9b423,40,4,3,2,474.0,2,8,Ótimo
086ababf10b0da6e13275efcb692b3c5,157,3,1,0,750.0,2,5,Muito bom
086d6b5b5ba195a91aa0a6ec8e75d1a4,477,0,1,0,961.6,2,2,Regular
0876a5ca1dc1c5800e5c017cb2d94ce7,457,0,1,0,388.0,1,1,Ruim
0883460fd0fd804d2b599595a8b0f59f,354,1,2,1,458.99,1,3,Regular
088653e3fa566d968be97a72afee0b74,185,3,2,1,445.0,1,5,Muito bom
088bf76cf4381f8f43e7be30e6635cb0,549,0,1,0,649.0,2,2,Regular
0895c61a77b305efdfad13596c749c60,145,3,2,1,890.0,2,6,Ótimo
089c00c6a00d268888c4b66b6ec0c474,239,2,1,0,410.0,1,3,Regular
08a14d6f05e910296326bdfd02e0da04,350,1,2,1,364.0,1,3,Regular
08a374bca4063116d5530a7b04ecaf3f,21,4,7,3,247.00000000000006,1,8,Ótimo
08a99c5876ca4e11428933a8d133e659,250,2,1,0,235.0,1,3,Regular
08bfcb6437da0562a0b6d9f4cc5c7d2b,488,0,1,0,439.9,1,1,Ruim
08c071b2da5aff918314430dd54b0c60,369,1,1,0,239.9,1,2,Regular
08c07c761592a71b85136aa4fe76a6f4,150,3,3,2,348.0,1,6,Ótimo
08ce576bc14dfba61c272f83f74e538c,557,0,1,0,126.99,0,0,Ruim
08cf2cba8edcd7fca65853e8be00b0f1,17,4,1,0,539.9,2,6,Ótimo
08d208220b5f88c10e6e4f7d7995c50f,419,1,1,0,239.0,1,2,Regular
08d2c4fec63aa9ea247577680883926e,138,3,4,2,799.6,2,7,Ótimo
08d4a52e91433741a01c445badbcdd17,523,0,1,0,664.9,2,2,Regular
08e3a5cc324f563d7914b2e2ac3685d6,518,0,2,1,631.98,2,3,Regular
08e4025ecd49f87c1d400d46a897313e,210,3,1,0,499.99,2,5,Muito bom
08e5b38d7948d37fbb2a59fc5e175ab1,117,3,4,2,866.79,2,7,Ótimo
08e5e7c8ad7c683e0badf6aa0566352b,168,3,1,0,778.0,2,5,Muito bom
08e78d9e1bd7ea1ad66fc09b4a0fef6c,125,3,1,0,309.0,1,4,Bom
08e9efd97973878416e24dfa610bc8af,71,4,1,0,516.9,2,6,Ótimo
08f334e84bc7ab7b588cb7fc77dd7f4a,51,4,1,0,699.0,2,6,Ótimo
08f39bc6b746bc26013fa99b725e83e6,123,3,5,3,284.9,1,7,Ótimo
08f77862a18100d978ece3564a80366d,213,3,6,3,245.94000000000003,1,7,Ótimo
08f7cf00ed9ff3e0a08fc136ec272974,367,1,5,3,274.59000000000003,1,5,Muito bom
08fb962906a9c56eaf30429574fecb30,189,3,1,0,329.9,1,4,Bom
0900959c43b78d56c7996f7d05861033,89,4,1,0,441.0,1,5,Muito bom
090b0facc5a4b9fc9e0f5820ea9bbdfd,77,4,1,0,600.0,2,6,Ótimo
0910b91559b33125f87c2a002d088bb5,69,4,1,0,531.9,2,6,Ótimo
091afd743e817cf8c0be2cb5a4e5271e,464,0,1,0,489.98,2,2,Regular
0922f37485310929b1b94e8f0c984ca5,697,0,1,0,139.99,0,0,Ruim
09283a79c9be27b45a955c851962cbe3,142,3,1,0,579.9,2,5,Muito bom
0946f9ca02e66f519a1cfd229d9d2d71,144,3,1,0,379.9,1,4,Bom
0954344d5c00614db04e124b63d3dd11,84,4,1,0,254.97,1,5,Muito bom
095750ddb298ee4c2eb21ef1311b418a,191,3,1,0,700.0,2,5,Muito bom
09583d4ff762fa1959167ec6ceffe5d1,534,0,1,0,309.0,1,1,Ruim
095f244a8496bb26d8eefbc7848e08f2,447,1,1,0,575.99,2,3,Regular
0968690d0565e9870ff423120a1051e8,377,1,1,0,584.9,2,3,Regular
0971eea0b7a72ae9ae7050fde417da05,92,4,5,3,57.9,0,7,Ótimo
09724c5adca7283165ae69a30aa63d5f,68,4,1,0,215.0,1,5,Muito bom
09746c224fd3209b3277079eda8e3683,297,2,3,2,378.0,1,5,Muito bom
09748c5c5087b02d01eebc0c1bcd8692,389,1,1,0,340.0,1,2,Regular
0980adc99590048735ae43d0cc619550,390,1,1,0,379.9,1,2,Regular
099087fe69a7236e4e8bffac00298682,45,4,1,0,999.9,2,6,Ótimo
099860be20edbbb9c14e78942a36a64c,483,0,2,1,279.8,1,2,Regular
099fad9e8f7dfbd0412c300bcc697e0b,110,3,2,1,360.37,1,5,Muito bom
09b694b37235ce432f1586f6e10426a2,364,1,1,0,210.0,1,2,Regular
09baec50afccbb414f24bf8e0bc7c020,111,3,3,2,666.8,2,7,Ótimo
09bb53b69206dcf2a8fc66b3eab2735b,399,1,2,1,341.40999999999997,1,3,Regular
09bc7afc3e8d8dccaffd0b16944a91fe,398,1,3,2,539.6999999999999,2,5,Muito bom
09c8693be0df1717475ef6360a1912a6,132,3,1,0,650.0,2,5,Muito bom
09d7c538023c2c4fb0553c831c12f084,469,0,2,1,633.99,2,3,Regular
09d7f104b8988cb8b209d8e190c491ee,455,1,1,0,499.99,2,3,Regular
09e9991c50513a303a2da26619870d7f,236,2,10,4,1098.9,2,8,Ótimo
09ec14d4d1ccf340866b0614ae388a50,454,1,1,0,299.99,1,2,Regular
09ed9b91e77dcb56c1c1e7fdf7fc100c,182,3,6,3,479.94,2,8,Ótimo
09eefdfadd9f432c75355f95f51b2da3,381,1,2,1,629.94,2,4,Bom
09f926099a35a4780056a8948b3cb38a,98,4,1,0,389.99,1,5,Muito bom
0a04613a539b4740e1893ef5d6a50626,352,1,1,0,340.0,1,2,Regular
0a0a92112bd4c708ca5fde585afaa872,339,1,8,3,13440.0,4,8,Ótimo
0a0fa442c401952fe854264257c18775,153,3,2,1,798.0,2,6,Ótimo
0a13bd4a8b422707fe6a780e40987f81,475,0,1,0,335.9,1,1,Ruim
0a21ab24d6a5d516c803660f308e1dc1,230,2,1,0,569.0,2,4,Bom
0a247a228e8d48fc8afbc28c2e8c1691,289,2,1,0,1299.9,3,5,Muito bom
0a252059d4e14a1a165526d50bae6397,393,1,1,0,749.9,2,3,Regular
0a2896e1e9e4e3827592646f486df2a9,212,3,1,0,273.0,1,4,Bom
0a2bfc7b9705c3e494be7c34a99cade9,32,4,1,0,325.0,1,5,Muito bom
0a386ee973ec0eb148815ad8a0e64b1c,565,0,1,0,620.0,2,2,Regular
0a3ce869b8386af24386cb035ce6f2e9,255,2,1,0,522.5,2,4,Bom
0a4e93797d441e3a488a029b13ab40d1,117,3,1,0,269.99,1,4,Bom
0a5f289d0908859e4f749900cfaa6eb9,131,3,3,2,466.79999999999995,1,6,Ótimo
0a609db8d244100909a15d65eadf8539,320,2,4,2,437.88,1,5,Muito bom
0a61b571f594b6919601bcf3380da7f7,234,2,3,2,435.78999999999996,1,5,Muito bom
0a703496b389e54c6fb8302c906d4c6a,412,1,2,1,364.0,1,3,Regular
0a770372585a5c602356287eeef0db10,553,0,2,1,359.8,1,2,Regular
0a7e10b47442388ccad9158bc3a59a98,81,4,1,0,599.99,2,6,Ótimo
0a7f273743dfadb018886024d7e1a8d6,395,1,1,0,326.16,1,2,Regular
0a834292f8691cb3cdc64caf600c61c9,304,2,1,0,1050.0,2,4,Bom
0a843a6dd55792323714128564c1541e,412,1,4,2,619.64,2,5,Muito bom
0a8482d3b9220dfb3411e1458a9ac60f,23,4,1,0,415.9,1,5,Muito bom
0a88ebbe1aa2ed7fc135986ced8a6b5e,199,3,1,0,649.0,2,5,Muito bom
0a8b3d8908fd5d89afd05e074977a476,192,3,1,0,463.0,1,4,Bom
0a8c96ffbf539720d99189266055241e,455,1,1,0,516.59,2,3,Regular
0a8ddbf973510e50bdbfd4300dd90385,425,1,1,0,1625.0,3,4,Bom
0aa2138f6454dd54a78537eb8dcd6ee6,318,2,1,0,385.0,1,3,Regular
0aa64cf7ee29d5313f2987c05e4b09ba,259,2,1,0,184.9,1,3,Regular
0aaa7ef2d687f8de9788034c8129c69d,322,2,1,0,319.9,1,3,Regular
0aab93bf32adf16dfe1ee0fe02b85675,432,1,1,0,210.0,1,2,Regular
0aadc1d26d1c8b88a52c39a533ccea93,279,2,6,3,1097.96,2,7,Ótimo
0aafa33eb8446afb62771e96dcb61c43,531,0,2,1,273.98,1,2,Regular
0ac4d05bbe5f9dd1011eeadba1e76955,588,0,3,2,117.0,0,2,Regular
0ac6c084c9623a0e2ace60297ad24d6c,696,0,1,0,193.8,1,1,Ruim
0ad16341f17f169081c112d019a8b22f,122,3,1,0,305.0,1,4,Bom
0ad6cef8e9b6dcf295f882fb13081702,431,1,1,0,349.99,1,2,Regular
0adb59a4ec552b5ea48414b79861e292,197,3,1,0,1688.0,3,6,Ótimo
0aea71aba379f341b21f92af2ba6d86e,487,0,1,0,286.99,1,1,Ruim
0aeb0582816c901a2282797f23f81deb,161,3,1,0,369.9,1,4,Bom
0aef107040099c08391f73e81821bbac,237,2,4,2,484.21000000000004,2,6,Ótimo
0af334fc660bfc9c75109752cc8271d7,506,0,2,1,430.0,1,2,Regular
0af52849be97b0c8316e1d6f342dc7d5,284,2,1,0,759.9,2,4,Bom
0af81771d11ef9e0807a929428f9558d,184,3,1,0,1186.0,3,6,Ótimo
0b0919350f66ebd7ca02bc9ab2f0c69e,312,2,1,0,399.99,1,3,Regular
0b11c9f6e42b73fd9c3c84f3b919701b,464,0,1,0,339.0,1,1,Ruim
0b1611c702d9cdf6e413121a7517e07e,58,4,1,0,6.5,0,4,Bom
0b16886fbd4636b3ba85d357ca317732,484,0,1,0,579.75,2,2,Regular
0b1715dfc26a6231c736058821dc0eb4,103,4,2,1,379.8,1,6,Ótimo
0b250fad0a31349ac02bc975480096b2,15,4,3,2,659.7,2,8,Ótimo
0b28ba51b9306655b752f66c3b2d3b94,339,1,1,0,307.58,1,2,Regular
0b301ba858fea6e878faa5da12b044c6,411,1,4,2,359.6,1,4,Bom
0b372af6df91b03396b6c12f18a87b07,514,0,1,0,254.8,1,1,Ruim
0b372b8a31a8de04042945af8b3e6d97,137,3,1,0,889.0,2,5,Muito bom
0b3dc7efaafb0cf78a4796d42fa8d74c,402,1,2,1,588.9,2,4,Bom
0b3f8d28f7dc573304a7c092bece8608,190,3,1,0,295.0,1,4,Bom
0b4afcabce2689dccb890d6bdedca39f,444,1,1,0,667.0,2,3,Regular
0b51518c7deffd54b13b007c9f91c3f0,62,4,2,1,256.59000000000003,1,6,Ótimo
0b52ff15d625f247ff8622d2fb778319,543,0,1,0,163.99,1,1,Ruim
0b5da348e71b60d46741d90a45a8bc10,548,0,4,2,396.0,1,3,Regular
0b613a282e9dfd7cc3ba1c74468053f5,38,4,2,1,614.9,2,7,Ótimo
0b6fd62cf64dcca5a883c0d159a90e9d,133,3,1,0,397.79,1,4,Bom
0b7604941dd811e84ae22ca3b90a49ff,79,4,1,0,695.9,2,6,Ótimo
0b7e09f8e3c722704416a3a8d9724061,267,2,1,0,319.99,1,3,Regular
0b8cc9d17d481e03c058582a15b00a41,543,0,1,0,449.0,1,1,Ruim
0b8f48c242246419f92b6c43b0165010,301,2,1,0,1599.0,3,5,Muito bom
0b8f908a3b8e307be5c917414bc8275d,266,2,1,0,1009.0,2,4,Bom
0b903538f8e4450b56591eedca26d473,265,2,1,0,378.38,1,3,Regular
0b940c9e78e70637166bf09d0629dca2,380,1,1,0,360.0,1,2,Regular
0b9485d1b170c7f8da17f8d2b0228d2f,190,3,2,1,233.98,1,5,Muito bom
0ba49a67bbc6ebc3f3099eaf41f3194b,552,0,1,0,311.94,1,1,Ruim
0ba9d9bc5f447c3741e7dac86c8e13cd,79,4,1,0,650.0,2,6,Ótimo
0bba05fd51fbadacfaf6f4abfcc2d71f,533,0,1,0,209.99,1,1,Ruim
0bc5a6f1cf5d5831a16ee42effe67e15,517,0,1,0,285.9,1,1,Ruim
0bc62798218b7ebd8849210c509efe1d,267,2,1,0,1999.9,3,5,Muito bom
0bd3d5b6cf491c4bb0712be5161ebc32,235,2,1,0,848.0,2,4,Bom
0bd9702b6faa88ff1d9eb5e763cb84d5,118,3,1,0,539.0,2,5,Muito bom
0bec90ebca9ff4b2b830950bb052e52d,132,3,1,0,2428.0,3,6,Ótimo
0bec996c01ab41b9409121a4b16d38e8,40,4,1,0,495.0,2,6,Ótimo
0becec3df826cb50f107c7a99cb44b90,593,0,1,0,719.88,2,2,Regular
0bee4ef1025816711bd8c531720da011,104,4,1,0,1189.9,3,7,Ótimo
0beec065ce2d16d3a8dbb22b87cf4c43,359,1,1,0,459.9,1,2,Regular
0bf013b2121f8ec0862f74fdebae586d,77,4,1,0,389.9,1,5,Muito bom
0bf27545a831ec9676340db542744857,553,0,1,0,337.69,1,1,Ruim
0c04c598921f3b2586f6ca1bdba35030,256,2,1,0,388.0,1,3,Regular
0c083b33d177ff8667fde152bd646ef7,522,0,1,0,222.0,1,1,Ruim
0c0c3316a01434687ad016915a5af45a,503,0,1,0,309.9,1,1,Ruim
0c1201c04330536234aaa49b396745d4,30,4,2,1,352.79,1,6,Ótimo
0c12a1ac2cdbb9413790d0cd931c83ed,496,0,1,0,175.0,1,1,Ruim
0c1cc81b5b8da875cfdefd97955dde75,228,2,1,0,669.0,2,4,Bom
0c1f3299395c2f8a1c7022fd0332e8da,251,2,1,0,399.0,1,3,Regular
0c2fa77ed1433d1b2ed06724ed0d5237,158,3,1,0,1799.0,3,6,Ótimo
0c50bd4da930380921ccd158e2bdb1f9,279,2,1,0,310.99,1,3,Regular
0c5450ff739873114ab79581fc8422d4,74,4,1,0,479.99,2,6,Ótimo
0c64b68753742932af8c3d3b2c98087c,534,0,1,0,143.8,0,0,Ruim
0c6adab7ffd144f49033bd18fc6f57fd,327,2,1,0,321.89,1,3,Regular
0c6c15ab2473cc286e292af92a34be1c,392,1,2,1,359.8,1,3,Regular
0c6d7218d5f3fa14514fd29865269993,5,4,1,0,169.8,1,5,Muito bom
0c71fffae3b89f1f4c7afd556f5d29b1,516,0,1,0,154.19,0,0,Ruim
0c8286526be3a0fc8f50b7267db95035,158,3,4,2,274.5,1,6,Ótimo
0c82b9d9963343ddf336e74e01acbf52,184,3,1,0,265.0,1,4,Bom
0c8a20624ff92116af35e9a9c7d281b2,343,1,2,1,918.0,2,4,Bom
0c8b467d25547aac1b77e6573519f9df,139,3,1,0,626.0,2,5,Muito bom
0cb471db85b1cd3df98fba7fbf586730,210,3,1,0,427.0,1,4,Bom
0cb6bcb4572e64a3394ede6448db0482,552,0,1,0,1169.0,3,3,Regular
0cbaa74a511e52c7470f2c85f2ebd559,148,3,1,0,334.8,1,4,Bom
0cbd5dfde4c06bbe2960d2c0c95e5e7d,397,1,1,0,314.9,1,2,Regular
0cbfd6fe37a4c1c3248861ece0263dcc,406,1,1,0,750.0,2,3,Regular
0cc1db7423555763a5c9bfda44746cd0,110,3,1,0,309.0,1,4,Bom
0cc2c169569fd06473481e06325a5321,155,3,1,0,439.65,1,4,Bom
0cc2ee1112a11a1094eff52fa2e87150,335,1,3,2,759.8,2,5,Muito bom
0cd1c607bd6e3ec9be65e14efeae55d9,210,3,1,0,248.99,1,4,Bom
0cd33e5cc45d8be1415bf478ead300f5,389,1,3,2,222.0,1,4,Bom
0ce698163308182b6b1e9c03af6839ff,512,0,1,0,339.99,1,1,Ruim
0cef8ff1f87c67d578cd86ead3933fe7,256,2,1,0,619.0,2,4,Bom
0cfb94f148a3f7b02123e6f64e6674f6,229,2,1,0,1399.99,3,5,Muito bom
0d0e54b63022739efa62611df8a184e8,120,3,1,0,899.99,2,5,Muito bom
0d153268371aa25450d4117ff070277e,66,4,3,2,565.9,2,8,Ótimo
0d27fea6fcc6a35693bbbe15b9984313,165,3,1,0,940.5,2,5,Muito bom
0d2dc42990be5eb0afd437dc25676006,496,0,1,0,381.99,1,1,Ruim
0d30dfd90fc97a48ab2cd0b21b413950,558,0,1,0,339.99,1,1,Ruim
0d3670b39e22cd5272b0cee0bcbfd600,372,1,1,0,669.99,2,3,Regular
0d3822dab084130129d8408887b23fe7,247,2,1,0,670.0,2,4,Bom
0d3a93b7b703731592989f12079e9f04,438,1,1,0,499.9,2,3,Regular
0d3bd905cfc915fd3d0808ce676cec1f,180,3,1,0,399.99,1,4,Bom
0d3ea90688e4b68c0921d78a170e7507,537,0,1,0,385.6,1,1,Ruim
0d4cf36ed65cd1aba4a30a3bea1b19d4,152,3,1,0,379.9,1,4,Bom
0d4dc2bd48673ef0f233462e6b2bc276,138,3,1,0,495.95,2,5,Muito bom
0d5486df079f25b7e13c0d6b771d6574,414,1,1,0,174.92,1,2,Regular
0d60ae009e0cfd8b0c96aa47625f20a4,469,0,2,1,186.0,1,2,Regular
0d647b9c98fdd09b7a1a277e0277924c,439,1,1,0,339.0,1,2,Regular
0d73f391122f11e944b57b07632a3b3e,124,3,5,3,299.5,1,7,Ótimo
0d7853565f37a58610befb96845b69d3,451,1,1,0,699.0,2,3,Regular
0d8202144f518a0892806572cc6f3cf5,213,3,1,0,1054.0,2,5,Muito bom
0d9532b1b41cbde24cff07c7b76a89e5,459,0,1,0,229.0,1,1,Ruim
0d974402f3086c8b57ab8d9f38eec4e0,8,4,1,0,220.0,1,5,Muito bom
0da93f0b65c2af1b3fdd5a74c58857b2,413,1,1,0,349.0,1,2,Regular
0da9fe112eae0c74d3ba1fe16de0988b,51,4,1,0,350.0,1,5,Muito bom
0dc0b7a9ba88fe3f31528c2831cb28e4,435,1,1,0,199.9,1,2,Regular
0dc81b520ef7db9cb44bb075e129dcf8,77,4,4,2,386.91,1,7,Ótimo
0dca919196146f24b8e265b534ff6706,36,4,1,0,699.98,2,6,Ótimo
0dd0948583d738cc0a0cf8e1d8f44807,410,1,1,0,299.99,1,2,Regular
0de97ff655abfc142ba6fc83e86bf082,275,2,1,0,2700.0,4,6,Ótimo
0de9c382f7bc3608d4d071894e09eb82,121,3,1,0,443.9,1,4,Bom
0df55f5accedda71bda8f4c7f590951f,201,3,3,2,414.79999999999995,1,6,Ótimo
0e06af8004ffd01a3461e768f9f659aa,288,2,2,1,428.0,1,4,Bom
0e06b848c3ab533d89ab73b0db24ad2b,175,3,1,0,389.0,1,4,Bom
0e0962c6edb63ee9c5ea0f4f8d73a86e,76,4,2,1,399.8,1,6,Ótimo
0e1437d1433e8561302ceb1b3b8e3f4f,402,1,1,0,629.0,2,3,Regular
0e1e040e8ebf15a2247bd1df8a11ba7b,169,3,2,1,279.8,1,5,Muito bom
0e1e99d27fe5ed6a7feaa7072343506c,287,2,4,2,691.96,2,6,Ótimo
0e201fc3c7b9b02edb2d1a6e7f188912,126,3,2,1,509.0,2,6,Ótimo
0e2a10c8d1b35dca12057704d738bdb6,209,3,1,0,549.0,2,5,Muito bom
0e38c77c4ec12e3a37ff3a1331cf54e8,213,3,2,1,245.98,1,5,Muito bom
0e3c753956e35026b965d9ac3590c5af,391,1,2,1,275.35,1,3,Regular
0e45d14e87bf6c7795f7caeddb9cf6a4,459,0,1,0,329.99,1,1,Ruim
0e4d012fac3d20c033e0284fb6d2ea6a,13,4,5,3,360.53000000000003,1,8,Ótimo
0e5143ee2eedccb05e2665154c4dca30,298,2,1,0,689.99,2,4,Bom
0e662bf6962c28aca8d2e6ebfe053de7,214,3,1,0,419.9,1,4,Bom
0e6c45c0729feb00ca065fc4c2025877,175,3,1,0,369.0,1,4,Bom
0e7324b249ec9c5881d8de4d608e8a16,352,1,1,0,419.9,1,2,Regular
0e778dbac6343a7e665c5904d1f5c915,20,4,1,0,899.0,2,6,Ótimo
0e78a1b66adee5bb3a6f014714f79cf4,151,3,2,1,440.79999999999995,1,5,Muito bom
0e799bcae76615a1165569292cdff152,300,2,1,0,479.0,2,4,Bom
0e892e090fb1f8f86c2dd08805c32467,217,2,1,0,269.0,1,3,Regular
0e913f556483a6b7daf2836a91ddd979,127,3,1,0,339.9,1,4,Bom
0e94f559658f6cb6836fc6df8a6bbf48,215,2,1,0,289.99,1,3,Regular
0ea353565cdde00e1d8352a08290a352,374,1,2,1,234.8,1,3,Regular
0eb05d144016b81ff1ab9ebb6260234c,502,0,1,0,363.0,1,1,Ruim
0eb37cca7a83f5b37301430da0800d34,234,2,2,1,254.0,1,4,Bom
0ebbc7eb66eec02dbf8ec16bf4df7d4a,98,4,1,0,586.0,2,6,Ótimo
0ebc40ce04a3c6446e64a6e7cb2835cd,147,3,1,0,634.4,2,5,Muito bom
0ebc468c22ca683df35b34242446610a,160,3,1,0,315.99,1,4,Bom
0ec5bddf9b389fa7c737a2db61b6577d,276,2,1,0,1050.0,2,4,Bom
0ec72f0ec04f3c84cf93aab16c1da044,519,0,1,0,322.75,1,1,Ruim
0ec7b76cae390a31a86ce54413f284db,440,1,2,1,307.82,1,3,Regular
0ecc403ec5d6ce000fd84f00cd5efb0a,277,2,2,1,288.0,1,4,Bom
0ecf7f65b5ff3b9e61b637e59f495e0a,693,0,4,2,126.69,0,2,Regular
0ee0f7d0f31361ac41219a9411f99f07,42,4,1,0,429.9,1,5,Muito bom
0eee96b8cea2f09a022e9e5acaffede3,434,1,1,0,1390.0,3,4,Bom
0ef5fe2f1bde0af1deb30f5d11c524cf,190,3,1,0,540.0,2,5,Muito bom
0f01c2a7c7f6e8f75e0e3c9cc8bb7474,511,0,1,0,339.0,1,1,Ruim
0f07f80fc5d33a2d274a55d022b88346,298,2,1,0,325.0,1,3,Regular
0f0b49d45120fcb28bda56e94bc85673,208,3,2,1,780.0,2,6,Ótimo
0f236e51bb703ddf0e311f3520600065,230,2,2,1,184.0,1,4,Bom
0f2ff855fa8276432645e0a4766d7e29,110,3,1,0,359.0,1,4,Bom
0f4389ffbcaa187a02a5ebeb0a2e616c,142,3,1,0,288.0,1,4,Bom
0f4800f4a01c54821e6ecc08a7e19433,410,1,1,0,782.25,2,3,Regular
0f521a5df860500124a598e7a0db89b8,302,2,1,0,239.99,1,3,Regular
0f5ac8d5c31de21d2f25e24be15bbffb,280,2,18,4,1252.3500000000001,3,9,Ótimo
0f5b4669bd01f3c64ab92a3c32892411,122,3,1,0,629.0,2,5,Muito bom
0f69b4a32db912773a707dcf9659450c,595,0,1,0,290.0,1,1,Ruim
0f6c3f9062923296b68c21ff8bdf6b59,387,1,1,0,389.9,1,2,Regular
0f75637a7e2f7b6ae43665d1f7d0ca5d,544,0,1,0,2999.89,4,4,Bom
0f7b92811571afb33b40495374b4dc78,159,3,1,0,739.0,2,5,Muito bom
0f8146db8ec9a42fe524ac8df67fdf7d,138,3,1,0,529.0,2,5,Muito bom
0f8653d78f4a54f91c829eefa2d03e11,166,3,1,0,369.9,1,4,Bom
0f8b5b6f77112e65e90b4ae743ecd469,550,0,1,0,189.0,1,1,Ruim
0fa31a0880fa6aced72b677f0c661ccd,203,3,1,0,599.0,2,5,Muito bom
0fa3e5721cad691b9594fb89f9805a68,164,3,5,3,411.45,1,7,Ótimo
0fa43f164a88bfd96f05ab1fcbeca41c,449,1,1,0,529.99,2,3,Regular
0fa6f1ec825308a8d4a9d64453979829,523,0,1,0,219.99,1,1,Ruim
0fa7e8ccf4f79b9ee6dab32e2bb9ec18,137,3,1,0,669.65,2,5,Muito bom
0fa960f8f6215551889f2124f2e3bd70,183,3,1,0,579.8,2,5,Muito bom
0fad0193123898cfc5bd4cf1e387ca97,412,1,1,0,552.5,2,3,Regular
0fb4497f568fe7c3859c3c43d6be7277,172,3,1,0,867.77,2,5,Muito bom
0fbad5f5683626b3c234ef751d2ff166,93,4,1,0,1332.5,3,7,Ótimo
0fbf75396ef53a6edf84b3600614d2c4,197,3,1,0,618.0,2,5,Muito bom
0fc4512b047ebec6da8414a427494244,595,0,1,0,595.99,2,2,Regular
0fc594155e889688ea4477afcd26a134,556,0,1,0,184.9,1,1,Ruim
0fcddf7c0cd1047fa0c0e7c648ecee54,237,2,1,0,419.99,1,3,Regular
0fd39b61ec94864f92e18e5d7144bc6c,161,3,3,2,274.0,1,6,Ótimo
0fd76325d0e27dc1d06b60c5c549aa04,47,4,3,2,795.0,2,8,Ótimo
0fd77103b2734193d2bbb936e774418b,599,0,1,0,189.99,1,1,Ruim
0fe000efb5021a60ca9e44dda205f83f,565,0,1,0,143.8,0,0,Ruim
0fe3da4907f8a47e5a6d07aac0532a28,262,2,2,1,319.8,1,4,Bom
0fe4ad1853ca222fc9b0718ba6c32cd8,152,3,1,0,349.9,1,4,Bom
0fe9114129c81c945c319dc5af0ed961,163,3,1,0,1299.0,3,6,Ótimo
0ffc908947e1f0c9f17647058b9a58c2,428,1,2,1,419.99,1,3,Regular
1003a1d72627f1a71f255e239aaa4bfd,116,3,2,1,1129.99,3,7,Ótimo
10080cf8d46d43de1133521a8567b153,183,3,1,0,1999.9,3,6,Ótimo
100e4838d0bc624505f1e8d87294ac69,217,2,6,3,329.4,1,6,Ótimo
101375bf617fd60c9eee42f98d9a73d6,9,4,1,0,999.99,2,6,Ótimo
1015173479527a15ccb63606a74f404e,363,1,2,1,331.78999999999996,1,3,Regular
1016f617c9252331c7de150155a790d9,146,3,1,0,750.0,2,5,Muito bom
101c4f3a8d05e210924b56609b8497af,383,1,1,0,599.0,2,3,Regular
1024d89da874e3e84179752404838ab0,388,1,1,0,7.0,0,1,Ruim
102592d98b12c6656e777e602d0b4474,552,0,1,0,380.0,1,1,Ruim
1025bf870ecc9804564c89a9607c23c8,500,0,2,1,203.98,1,2,Regular
102dd31ab68cc7c43e9de66ad9491184,15,4,5,3,149.5,0,7,Ótimo
10543702272713afb6d70e53d48237cc,554,0,1,0,135.0,0,0,Ruim
1057fd6817f767701286354dbebef40e,219,2,1,0,549.9,2,4,Bom
106106992030e0d83e6f1bc9d4054070,473,0,2,1,359.8,1,2,Regular
106cfa9587e89158ef37ff1cda4072f6,131,3,1,0,255.0,1,4,Bom
106d945c09d13252cfcef55e420ab8aa,363,1,1,0,395.0,1,2,Regular
1073528f48c54d7e185df57a6ee88448,501,0,2,1,899.8,2,3,Regular
1077b81a9864eda12e553f91e27a6f1f,330,1,1,0,299.99,1,2,Regular
10811ce4adce690edaf95b2e8eb3845a,181,3,2,1,1520.0,3,7,Ótimo
10837ec2278f48b91274e961ee27e699,358,1,1,0,669.99,2,3,Regular
1083cd23c22786812a0743ba4bdecd31,449,1,1,0,357.0,1,2,Regular
108a66846771910748a726a8073ee888,53,4,2,1,260.0,1,6,Ótimo
108a6b4a2280331533fa05382ad4c3de,333,1,2,1,999.8,2,4,Bom
10949d619a29c56e7e370997a2603555,104,4,1,0,399.0,1,5,Muito bom
1095295449892204c366ea4e0f78c6de,252,2,4,2,153.6,0,4,Bom
10954d17b6a7747b1075f867ea7788fa,507,0,1,0,275.0,1,1,Ruim
10964dddd89c3cfa2d985eec1c519870,578,0,1,0,155.0,0,0,Ruim
109ab99aff49bf7f00685f899b13c2e0,257,2,1,0,292.5,1,3,Regular
10ac97e970f479a6fc6be89aaa6cec93,381,1,1,0,489.9,2,3,Regular
10c14b8d65ccf290efb3018a713ce117,326,2,3,2,329.34000000000003,1,5,Muito bom
10c610ac48f0692d8a8208f4ea2bb0a2,72,4,2,1,174.8,1,6,Ótimo
10c6d7016b3248e3d1be1aa917f8909e,363,1,1,0,1099.0,2,3,Regular
10cd81466a4f2cbe0f59514b1a8d9221,182,3,1,0,378.9,1,4,Bom
10d23a44c8eb20d89a2672331327f324,262,2,1,0,394.65,1,3,Regular
10df10fefd52ed7458c5fec71398162b,312,2,1,0,689.0,2,4,Bom
10e1df2717597281c5cffa0e0a7ca7cb,20,4,1,0,1999.98,3,7,Ótimo
10e89fd8e5c745f81bec101207ba4d7d,700,0,1,0,74.9,0,0,Ruim
10e92acf5a464233662f0a72bcbb2c6b,140,3,1,0,639.0,2,5,Muito bom
10ecd0a38feca46d7c3fa0c53be5c31f,281,2,1,0,355.0,1,3,Regular
